"claim_id","probabilities"
65874,0.02
65875,0
65876,0
65877,0
65878,0.02
65879,0.02
65880,0.01
65881,0
65882,0.01
65883,0.01
65884,0
65885,0
65886,0.1
65887,0
65888,0.02
65889,0
65890,0.01
65891,0.07
65892,0.02
65893,0.02
65894,0.01
65895,0
65896,0.01
65897,0.04
65898,0.01
65899,0
65900,0.01
65901,0
65902,0.02
65903,0
65904,0
65905,0.03
65906,0
65907,0
65908,0.01
65909,0
65910,0.01
65911,0.03
65912,0
65913,0
65914,0
65915,0
65916,0.01
65917,0
65918,0.01
65919,0.01
65920,0.05
65921,0.03
65922,0.01
65923,0.01
65924,0.01
65925,0.03
65926,0
65927,0
65928,0.01
65929,0.04
65930,0
65931,0.01
65932,0.02
65933,0.03
65934,0.04
65935,0.01
65936,0
65937,0.01
65938,0.01
65939,0.01
65940,0.01
65941,0
65942,0.13
65943,0
65944,0
65945,0
65946,0
65947,0.04
65948,0.01
65949,0.02
65950,0
65951,0.02
65952,0
65953,0
65954,0
65955,0
65956,0.04
65957,0.01
65958,0
65959,0.01
65960,0.01
65961,0
65962,0
65963,0.01
65964,0
65965,0
65966,0
65967,0
65968,0
65969,0
65970,0
65971,0
65972,0.01
65973,0
65974,0
65975,0
65976,0.01
65977,0.02
65978,0
65979,0
65980,0
65981,0
65982,0.01
65983,0
65984,0
65985,0
65986,0
65987,0
65988,0
65989,0
65990,0.01
65991,0
65992,0.01
65993,0.01
65994,0.02
65995,0
65996,0.02
65997,0.04
65998,0.03
65999,0.01
66000,0.02
66001,0.01
66002,0.05
66003,0
66004,0
66005,0.02
66006,0
66007,0
66008,0
66009,0.03
66010,0
66011,0
66012,0
66013,0
66014,0.01
66015,0.01
66016,0.03
66017,0.05
66018,0.03
66019,0.02
66020,0.02
66021,0.44
66022,0.01
66023,0
66024,0.01
66025,0.02
66026,0.02
66027,0.09
66028,0.02
66029,0.03
66030,0.01
66031,0.01
66032,0.08
66033,0
66034,0.03
66035,0.04
66036,0
66037,0.01
66038,0.01
66039,0.01
66040,0.01
66041,0.01
66042,0
66043,0.01
66044,0
66045,0.01
66046,0.02
66047,0.01
66048,0.08
66049,0.04
66050,0
66051,0.01
66052,0.12
66053,0
66054,0
66055,0
66056,0.01
66057,0.01
66058,0.04
66059,0.03
66060,0
66061,0
66062,0
66063,0
66064,0.04
66065,0.05
66066,0
66067,0.01
66068,0.01
66069,0
66070,0
66071,0
66072,0
66073,0.03
66074,0
66075,0.04
66076,0.01
66077,0
66078,0
66079,0
66080,0.01
66081,0
66082,0
66083,0
66084,0.01
66085,0
66086,0
66087,0.1
66088,0
66089,0
66090,0
66091,0
66092,0.01
66093,0
66094,0.01
66095,0
66096,0.01
66097,0
66098,0.06
66099,0
66100,0.01
66101,0.03
66102,0.02
66103,0
66104,0.06
66105,0.01
66106,0
66107,0
66108,0
66109,0
66110,0
66111,0
66112,0
66113,0
66114,0.06
66115,0
66116,0
66117,0.03
66118,0.07
66119,0.02
66120,0.03
66121,0
66122,0.01
66123,0.03
66124,0
66125,0
66126,0
66127,0
66128,0
66129,0
66130,0.01
66131,0
66132,0
66133,0.01
66134,0
66135,0
66136,0.01
66137,0
66138,0.01
66139,0.12
66140,0.01
66141,0.02
66142,0.01
66143,0.1
66144,0
66145,0
66146,0
66147,0.01
66148,0.02
66149,0.03
66150,0.01
66151,0.01
66152,0.02
66153,0
66154,0
66155,0.02
66156,0
66157,0
66158,0.01
66159,0.01
66160,0.01
66161,0
66162,0
66163,0
66164,0
66165,0.01
66166,0
66167,0
66168,0
66169,0.02
66170,0
66171,0.01
66172,0
66173,0
66174,0
66175,0
66176,0.03
66177,0
66178,0.02
66179,0.02
66180,0
66181,0
66182,0.02
66183,0.01
66184,0
66185,0.01
66186,0.01
66187,0
66188,0.02
66189,0
66190,0.02
66191,0.08
66192,0.03
66193,0.06
66194,0.01
66195,0
66196,0
66197,0
66198,0
66199,0.02
66200,0.01
66201,0.05
66202,0.03
66203,0.07
66204,0
66205,0.01
66206,0.04
66207,0.02
66208,0
66209,0.03
66210,0.05
66211,0.01
66212,0
66213,0
66214,0.01
66215,0.02
66216,0.01
66217,0
66218,0.07
66219,0
66220,0.02
66221,0
66222,0
66223,0.01
66224,0
66225,0
66226,0
66227,0
66228,0
66229,0
66230,0.01
66231,0.02
66232,0
66233,0.01
66234,0
66235,0
66236,0
66237,0.09
66238,0
66239,0.01
66240,0.02
66241,0.02
66242,0
66243,0.01
66244,0
66245,0
66246,0
66247,0.04
66248,0.01
66249,0
66250,0.01
66251,0
66252,0
66253,0
66254,0
66255,0.01
66256,0.01
66257,0
66258,0
66259,0
66260,0.01
66261,0.01
66262,0
66263,0
66264,0
66265,0
66266,0
66267,0
66268,0
66269,0
66270,0
66271,0
66272,0
66273,0
66274,0.01
66275,0.03
66276,0
66277,0.03
66278,0
66279,0.01
66280,0
66281,0
66282,0
66283,0
66284,0.02
66285,0
66286,0.04
66287,0
66288,0
66289,0
66290,0
66291,0.04
66292,0.01
66293,0
66294,0.01
66295,0
66296,0.02
66297,0
66298,0
66299,0
66300,0.01
66301,0.01
66302,0.01
66303,0.03
66304,0.03
66305,0
66306,0.01
66307,0
66308,0
66309,0.5
66310,0.03
66311,0.02
66312,0.01
66313,0
66314,0.02
66315,0.01
66316,0
66317,0
66318,0
66319,0
66320,0
66321,0.01
66322,0
66323,0.05
66324,0.01
66325,0
66326,0
66327,0
66328,0
66329,0.11
66330,0
66331,0.01
66332,0.01
66333,0.01
66334,0.01
66335,0.01
66336,0
66337,0
66338,0
66339,0
66340,0.04
66341,0.02
66342,0
66343,0
66344,0.05
66345,0.01
66346,0.34
66347,0.04
66348,0.03
66349,0.09
66350,0
66351,0.01
66352,0
66353,0
66354,0
66355,0
66356,0
66357,0.02
66358,0.02
66359,0.07
66360,0
66361,0
66362,0
66363,0.02
66364,0.01
66365,0
66366,0
66367,0.07
66368,0.02
66369,0.01
66370,0.02
66371,0.01
66372,0.03
66373,0.02
66374,0.01
66375,0.07
66376,0
66377,0.11
66378,0.01
66379,0.02
66380,0.01
66381,0.03
66382,0.04
66383,0
66384,0.08
66385,0.11
66386,0
66387,0
66388,0
66389,0.02
66390,0.02
66391,0
66392,0
66393,0
66394,0
66395,0.01
66396,0
66397,0
66398,0.01
66399,0
66400,0.02
66401,0
66402,0
66403,0
66404,0
66405,0.01
66406,0
66407,0
66408,0.02
66409,0.03
66410,0.01
66411,0
66412,0.01
66413,0.07
66414,0.05
66415,0
66416,0
66417,0
66418,0.01
66419,0
66420,0
66421,0
66422,0
66423,0.04
66424,0.01
66425,0
66426,0.11
66427,0
66428,0
66429,0
66430,0
66431,0.01
66432,0
66433,0
66434,0
66435,0.01
66436,0.02
66437,0
66438,0.03
66439,0
66440,0
66441,0
66442,0
66443,0
66444,0
66445,0
66446,0
66447,0.02
66448,0
66449,0
66450,0
66451,0
66452,0
66453,0.02
66454,0.01
66455,0
66456,0.04
66457,0.02
66458,0.02
66459,0.02
66460,0
66461,0
66462,0
66463,0
66464,0
66465,0
66466,0
66467,0
66468,0
66469,0
66470,0.03
66471,0.06
66472,0
66473,0.01
66474,0.02
66475,0.01
66476,0.01
66477,0
66478,0.01
66479,0
66480,0.02
66481,0
66482,0
66483,0
66484,0.02
66485,0
66486,0.01
66487,0.03
66488,0.04
66489,0
66490,0.01
66491,0.03
66492,0.02
66493,0
66494,0.05
66495,0.03
66496,0
66497,0
66498,0.01
66499,0
66500,0
66501,0.26
66502,0
66503,0.01
66504,0.07
66505,0.01
66506,0
66507,0.01
66508,0
66509,0
66510,0.05
66511,0.05
66512,0.04
66513,0.01
66514,0
66515,0.01
66516,0
66517,0.01
66518,0
66519,0.02
66520,0
66521,0
66522,0.01
66523,0
66524,0
66525,0
66526,0.03
66527,0
66528,0
66529,0
66530,0
66531,0
66532,0.01
66533,0.09
66534,0
66535,0
66536,0
66537,0.01
66538,0.01
66539,0
66540,0.06
66541,0.02
66542,0.01
66543,0
66544,0
66545,0
66546,0
66547,0
66548,0.01
66549,0.04
66550,0.05
66551,0.02
66552,0
66553,0
66554,0
66555,0
66556,0
66557,0.01
66558,0.02
66559,0.02
66560,0.01
66561,0.01
66562,0
66563,0.03
66564,0.02
66565,0
66566,0
66567,0
66568,0
66569,0.01
66570,0.02
66571,0.02
66572,0.02
66573,0
66574,0.04
66575,0
66576,0
66577,0
66578,0.01
66579,0
66580,0
66581,0
66582,0.04
66583,0.02
66584,0
66585,0
66586,0.01
66587,0
66588,0.01
66589,0
66590,0.01
66591,0
66592,0.05
66593,0
66594,0
66595,0
66596,0.01
66597,0
66598,0
66599,0
66600,0.02
66601,0
66602,0.05
66603,0
66604,0.05
66605,0
66606,0.01
66607,0
66608,0.01
66609,0
66610,0
66611,0
66612,0.01
66613,0
66614,0
66615,0
66616,0.03
66617,0.02
66618,0
66619,0
66620,0
66621,0.02
66622,0
66623,0
66624,0
66625,0.01
66626,0
66627,0.02
66628,0
66629,0
66630,0
66631,0
66632,0
66633,0.01
66634,0.01
66635,0
66636,0
66637,0
66638,0
66639,0
66640,0
66641,0
66642,0.03
66643,0
66644,0.02
66645,0
66646,0.01
66647,0
66648,0
66649,0
66650,0
66651,0
66652,0.01
66653,0.03
66654,0.02
66655,0
66656,0
66657,0.01
66658,0.03
66659,0
66660,0.01
66661,0
66662,0.01
66663,0.02
66664,0.01
66665,0
66666,0.02
66667,0
66668,0.02
66669,0
66670,0.01
66671,0
66672,0.01
66673,0
66674,0
66675,0.01
66676,0
66677,0.01
66678,0.04
66679,0
66680,0
66681,0.03
66682,0.01
66683,0
66684,0.02
66685,0.02
66686,0
66687,0
66688,0.01
66689,0
66690,0.01
66691,0
66692,0.03
66693,0
66694,0.04
66695,0
66696,0
66697,0.02
66698,0.01
66699,0
66700,0.02
66701,0
66702,0
66703,0.03
66704,0.05
66705,0.01
66706,0
66707,0.01
66708,0.01
66709,0
66710,0
66711,0
66712,0.07
66713,0
66714,0.02
66715,0
66716,0
66717,0.03
66718,0
66719,0
66720,0
66721,0.01
66722,0
66723,0
66724,0
66725,0.01
66726,0
66727,0.01
66728,0.02
66729,0
66730,0
66731,0
66732,0
66733,0.05
66734,0
66735,0
66736,0.01
66737,0.05
66738,0
66739,0
66740,0.01
66741,0
66742,0
66743,0
66744,0
66745,0
66746,0.02
66747,0.02
66748,0.02
66749,0
66750,0.08
66751,0.02
66752,0.09
66753,0.01
66754,0.02
66755,0.03
66756,0.01
66757,0
66758,0.16
66759,0.17
66760,0.16
66761,0.06
66762,0.09
66763,0.09
66764,0.01
66765,0.04
66766,0.01
66767,0
66768,0.17
66769,0.01
66770,0.01
66771,0
66772,0.01
66773,0
66774,0.01
66775,0
66776,0
66777,0.05
66778,0
66779,0
66780,0.01
66781,0
66782,0.01
66783,0.02
66784,0
66785,0.01
66786,0
66787,0
66788,0
66789,0.02
66790,0.02
66791,0
66792,0
66793,0.01
66794,0
66795,0
66796,0.01
66797,0
66798,0
66799,0
66800,0.02
66801,0
66802,0
66803,0
66804,0
66805,0.01
66806,0.02
66807,0.01
66808,0
66809,0
66810,0.02
66811,0
66812,0
66813,0
66814,0
66815,0
66816,0
66817,0
66818,0
66819,0
66820,0
66821,0
66822,0
66823,0.01
66824,0
66825,0
66826,0
66827,0.02
66828,0
66829,0.01
66830,0.01
66831,0
66832,0
66833,0
66834,0.02
66835,0
66836,0
66837,0
66838,0
66839,0
66840,0
66841,0
66842,0.01
66843,0.02
66844,0.01
66845,0.01
66846,0
66847,0
66848,0.01
66849,0.02
66850,0.01
66851,0
66852,0
66853,0
66854,0.01
66855,0
66856,0
66857,0
66858,0.01
66859,0.02
66860,0
66861,0
66862,0.01
66863,0.06
66864,0
66865,0
66866,0.07
66867,0.04
66868,0.01
66869,0.01
66870,0
66871,0.05
66872,0.01
66873,0
66874,0.02
66875,0
66876,0.01
66877,0
66878,0
66879,0
66880,0
66881,0
66882,0
66883,0
66884,0.01
66885,0
66886,0
66887,0.05
66888,0.01
66889,0
66890,0.01
66891,0.03
66892,0.05
66893,0
66894,0.03
66895,0.01
66896,0
66897,0
66898,0
66899,0.02
66900,0.1
66901,0.01
66902,0.12
66903,0
66904,0
66905,0.02
66906,0
66907,0
66908,0
66909,0.01
66910,0.01
66911,0.03
66912,0.05
66913,0.01
66914,0
66915,0.05
66916,0.02
66917,0
66918,0
66919,0.07
66920,0.04
66921,0
66922,0
66923,0.01
66924,0.02
66925,0.03
66926,0
66927,0.03
66928,0
66929,0
66930,0.05
66931,0.01
66932,0.02
66933,0
66934,0.01
66935,0.03
66936,0
66937,0.01
66938,0
66939,0.01
66940,0
66941,0
66942,0
66943,0
66944,0.04
66945,0.04
66946,0.01
66947,0
66948,0.01
66949,0
66950,0
66951,0.01
66952,0.05
66953,0.01
66954,0
66955,0
66956,0.01
66957,0.04
66958,0.09
66959,0
66960,0.01
66961,0
66962,0
66963,0
66964,0.03
66965,0.01
66966,0.16
66967,0.04
66968,0
66969,0.02
66970,0
66971,0
66972,0.01
66973,0.01
66974,0
66975,0
66976,0.01
66977,0.02
66978,0.02
66979,0.02
66980,0.02
66981,0.01
66982,0.05
66983,0
66984,0
66985,0.01
66986,0.01
66987,0
66988,0
66989,0.01
66990,0
66991,0
66992,0
66993,0.01
66994,0.07
66995,0
66996,0
66997,0
66998,0.03
66999,0
67000,0
67001,0.03
67002,0
67003,0
67004,0.04
67005,0
67006,0.01
67007,0.08
67008,0
67009,0
67010,0.03
67011,0
67012,0.02
67013,0
67014,0
67015,0
67016,0.02
67017,0.01
67018,0
67019,0
67020,0
67021,0
67022,0.03
67023,0.02
67024,0
67025,0
67026,0
67027,0.06
67028,0.01
67029,0.02
67030,0
67031,0
67032,0
67033,0
67034,0.03
67035,0
67036,0.01
67037,0
67038,0
67039,0
67040,0
67041,0
67042,0
67043,0
67044,0
67045,0
67046,0
67047,0
67048,0
67049,0
67050,0
67051,0
67052,0.06
67053,0
67054,0
67055,0
67056,0.02
67057,0
67058,0.01
67059,0
67060,0
67061,0
67062,0.02
67063,0.01
67064,0
67065,0
67066,0
67067,0.01
67068,0.02
67069,0
67070,0.02
67071,0.04
67072,0
67073,0
67074,0
67075,0.01
67076,0
67077,0.01
67078,0
67079,0
67080,0
67081,0
67082,0
67083,0
67084,0
67085,0
67086,0
67087,0
67088,0
67089,0.02
67090,0
67091,0
67092,0
67093,0.02
67094,0
67095,0.01
67096,0
67097,0.02
67098,0
67099,0.02
67100,0
67101,0
67102,0.01
67103,0
67104,0
67105,0.02
67106,0
67107,0
67108,0.01
67109,0.02
67110,0.01
67111,0
67112,0
67113,0.01
67114,0
67115,0.01
67116,0
67117,0.01
67118,0
67119,0.01
67120,0
67121,0
67122,0
67123,0.02
67124,0
67125,0.01
67126,0.03
67127,0.01
67128,0.01
67129,0
67130,0
67131,0
67132,0
67133,0
67134,0
67135,0.01
67136,0.01
67137,0
67138,0.01
67139,0.01
67140,0.02
67141,0
67142,0
67143,0
67144,0
67145,0
67146,0.01
67147,0
67148,0.01
67149,0
67150,0
67151,0
67152,0.01
67153,0.05
67154,0
67155,0
67156,0
67157,0.01
67158,0
67159,0
67160,0.02
67161,0.02
67162,0.03
67163,0.01
67164,0.02
67165,0.01
67166,0
67167,0
67168,0
67169,0.04
67170,0.03
67171,0.02
67172,0.02
67173,0
67174,0
67175,0
67176,0
67177,0
67178,0
67179,0
67180,0.04
67181,0.03
67182,0.01
67183,0
67184,0
67185,0.04
67186,0
67187,0.03
67188,0.03
67189,0
67190,0
67191,0.01
67192,0
67193,0.01
67194,0.01
67195,0
67196,0
67197,0
67198,0
67199,0
67200,0.02
67201,0
67202,0
67203,0.02
67204,0.02
67205,0
67206,0.03
67207,0
67208,0.01
67209,0
67210,0.01
67211,0
67212,0.02
67213,0.02
67214,0
67215,0.04
67216,0.01
67217,0
67218,0.01
67219,0.04
67220,0
67221,0
67222,0
67223,0
67224,0
67225,0.04
67226,0
67227,0.03
67228,0.01
67229,0
67230,0.04
67231,0.05
67232,0.02
67233,0
67234,0.1
67235,0.15
67236,0
67237,0.01
67238,0
67239,0.02
67240,0.04
67241,0.01
67242,0
67243,0.01
67244,0
67245,0.01
67246,0.14
67247,0.02
67248,0.01
67249,0.01
67250,0
67251,0
67252,0.01
67253,0
67254,0.01
67255,0
67256,0.03
67257,0
67258,0.01
67259,0.02
67260,0.01
67261,0
67262,0
67263,0.03
67264,0
67265,0.05
67266,0
67267,0.02
67268,0.03
67269,0.01
67270,0.02
67271,0
67272,0
67273,0
67274,0.01
67275,0
67276,0.01
67277,0.01
67278,0
67279,0.01
67280,0.02
67281,0
67282,0.01
67283,0
67284,0.02
67285,0.01
67286,0
67287,0
67288,0
67289,0
67290,0
67291,0
67292,0
67293,0
67294,0
67295,0.02
67296,0
67297,0
67298,0
67299,0
67300,0.01
67301,0
67302,0
67303,0
67304,0
67305,0
67306,0
67307,0.02
67308,0.02
67309,0.01
67310,0.01
67311,0
67312,0
67313,0.04
67314,0.09
67315,0
67316,0
67317,0
67318,0
67319,0
67320,0.03
67321,0.05
67322,0
67323,0.05
67324,0.01
67325,0.01
67326,0.04
67327,0.02
67328,0.02
67329,0
67330,0.01
67331,0.02
67332,0
67333,0.01
67334,0
67335,0
67336,0.02
67337,0.01
67338,0.03
67339,0
67340,0.01
67341,0.01
67342,0
67343,0.03
67344,0.01
67345,0
67346,0
67347,0
67348,0.03
67349,0.01
67350,0
67351,0.04
67352,0.01
67353,0.03
67354,0.03
67355,0.01
67356,0
67357,0.01
67358,0
67359,0
67360,0.05
67361,0
67362,0.02
67363,0
67364,0
67365,0.02
67366,0.01
67367,0
67368,0.02
67369,0
67370,0
67371,0
67372,0
67373,0
67374,0.01
67375,0
67376,0.02
67377,0
67378,0
67379,0
67380,0.02
67381,0.01
67382,0
67383,0
67384,0
67385,0.01
67386,0.01
67387,0
67388,0.01
67389,0.04
67390,0
67391,0
67392,0.05
67393,0.02
67394,0.01
67395,0.04
67396,0.02
67397,0.02
67398,0.01
67399,0.17
67400,0
67401,0
67402,0
67403,0.04
67404,0.01
67405,0.03
67406,0.01
67407,0.07
67408,0
67409,0.01
67410,0
67411,0.02
67412,0.02
67413,0.02
67414,0.03
67415,0.03
67416,0
67417,0.01
67418,0.04
67419,0.01
67420,0.01
67421,0
67422,0
67423,0
67424,0.05
67425,0.13
67426,0
67427,0
67428,0
67429,0.01
67430,0.01
67431,0
67432,0.01
67433,0
67434,0.05
67435,0.02
67436,0.02
67437,0.09
67438,0
67439,0.04
67440,0.03
67441,0
67442,0.08
67443,0.02
67444,0
67445,0
67446,0.02
67447,0
67448,0
67449,0.01
67450,0
67451,0
67452,0
67453,0.02
67454,0
67455,0
67456,0
67457,0
67458,0
67459,0
67460,0.01
67461,0
67462,0
67463,0
67464,0
67465,0
67466,0
67467,0.03
67468,0.02
67469,0
67470,0
67471,0.08
67472,0
67473,0.01
67474,0.06
67475,0
67476,0
67477,0
67478,0
67479,0
67480,0.02
67481,0
67482,0
67483,0
67484,0
67485,0
67486,0.01
67487,0
67488,0.02
67489,0
67490,0.02
67491,0.01
67492,0
67493,0.01
67494,0.03
67495,0.02
67496,0
67497,0
67498,0.03
67499,0.01
67500,0.03
67501,0.03
67502,0
67503,0
67504,0.02
67505,0.02
67506,0
67507,0
67508,0.04
67509,0
67510,0
67511,0
67512,0.01
67513,0
67514,0
67515,0.01
67516,0
67517,0
67518,0.01
67519,0
67520,0
67521,0.04
67522,0
67523,0
67524,0.01
67525,0
67526,0
67527,0
67528,0.02
67529,0
67530,0
67531,0
67532,0
67533,0
67534,0
67535,0.03
67536,0.02
67537,0.05
67538,0
67539,0.01
67540,0.01
67541,0.01
67542,0
67543,0
67544,0
67545,0.12
67546,0.01
67547,0.02
67548,0
67549,0
67550,0
67551,0.02
67552,0.01
67553,0
67554,0.03
67555,0
67556,0.01
67557,0
67558,0
67559,0.03
67560,0
67561,0.01
67562,0
67563,0.01
67564,0
67565,0.02
67566,0.01
67567,0.08
67568,0
67569,0
67570,0.01
67571,0.05
67572,0.03
67573,0
67574,0.06
67575,0.03
67576,0
67577,0.01
67578,0
67579,0.01
67580,0.01
67581,0
67582,0
67583,0
67584,0
67585,0
67586,0
67587,0
67588,0.04
67589,0
67590,0.05
67591,0
67592,0.01
67593,0
67594,0.05
67595,0
67596,0
67597,0
67598,0.01
67599,0
67600,0.03
67601,0
67602,0.08
67603,0.01
67604,0.03
67605,0.01
67606,0.01
67607,0
67608,0.03
67609,0
67610,0
67611,0
67612,0
67613,0.02
67614,0.01
67615,0
67616,0
67617,0
67618,0.01
67619,0
67620,0
67621,0.01
67622,0
67623,0.02
67624,0
67625,0.01
67626,0.01
67627,0.01
67628,0.01
67629,0.01
67630,0.01
67631,0.01
67632,0
67633,0.02
67634,0.01
67635,0
67636,0
67637,0.01
67638,0
67639,0.06
67640,0
67641,0.02
67642,0.01
67643,0.04
67644,0
67645,0.05
67646,0
67647,0
67648,0.1
67649,0
67650,0
67651,0
67652,0.02
67653,0.01
67654,0
67655,0
67656,0
67657,0.12
67658,0.03
67659,0
67660,0.04
67661,0
67662,0
67663,0.02
67664,0.01
67665,0.03
67666,0.02
67667,0
67668,0
67669,0.02
67670,0
67671,0
67672,0
67673,0
67674,0.04
67675,0
67676,0
67677,0
67678,0.01
67679,0
67680,0
67681,0
67682,0
67683,0
67684,0
67685,0.01
67686,0.02
67687,0
67688,0.04
67689,0
67690,0
67691,0
67692,0.02
67693,0
67694,0.01
67695,0.02
67696,0
67697,0
67698,0
67699,0
67700,0
67701,0
67702,0.03
67703,0
67704,0
67705,0
67706,0
67707,0
67708,0
67709,0.01
67710,0.01
67711,0.02
67712,0
67713,0
67714,0
67715,0
67716,0.01
67717,0.06
67718,0.01
67719,0
67720,0.04
67721,0.01
67722,0.03
67723,0
67724,0.02
67725,0
67726,0
67727,0
67728,0
67729,0
67730,0
67731,0.04
67732,0.03
67733,0
67734,0
67735,0.01
67736,0
67737,0
67738,0
67739,0
67740,0
67741,0.04
67742,0
67743,0
67744,0
67745,0
67746,0.02
67747,0
67748,0.01
67749,0
67750,0.01
67751,0.01
67752,0
67753,0.02
67754,0
67755,0.01
67756,0
67757,0
67758,0
67759,0
67760,0.02
67761,0
67762,0.04
67763,0.01
67764,0
67765,0.03
67766,0
67767,0
67768,0
67769,0.02
67770,0
67771,0
67772,0
67773,0.01
67774,0.02
67775,0
67776,0
67777,0.06
67778,0
67779,0
67780,0
67781,0
67782,0
67783,0
67784,0
67785,0.01
67786,0.03
67787,0
67788,0.07
67789,0.01
67790,0
67791,0
67792,0
67793,0.01
67794,0
67795,0
67796,0
67797,0
67798,0
67799,0
67800,0
67801,0.01
67802,0
67803,0
67804,0
67805,0
67806,0
67807,0
67808,0
67809,0.03
67810,0
67811,0.01
67812,0
67813,0
67814,0
67815,0.01
67816,0
67817,0.01
67818,0
67819,0
67820,0
67821,0.01
67822,0.07
67823,0.02
67824,0.01
67825,0
