"claim_id","probabilities"
65874,0.021
65875,0
65876,0.018
65877,0.003
65878,0.017
65879,0.016
65880,0.009
65881,0
65882,0.015
65883,0.009
65884,0.019
65885,0.009
65886,0.077
65887,0.011
65888,0.023
65889,0.005
65890,0.009
65891,0.079
65892,0.002
65893,0.003
65894,0
65895,0.007
65896,0.003
65897,0.001
65898,0.011
65899,0.003
65900,0.003
65901,0.004
65902,0.01
65903,0
65904,0.01
65905,0.005
65906,0.001
65907,0.007
65908,0.029
65909,0.003
65910,0.004
65911,0.015
65912,0.004
65913,0.022
65914,0.004
65915,0
65916,0.007
65917,0.006
65918,0.014
65919,0.012
65920,0.024
65921,0.029
65922,0.028
65923,0.01
65924,0.003
65925,0.041
65926,0.002
65927,0.003
65928,0.001
65929,0.019
65930,0.007
65931,0.022
65932,0.032
65933,0.007
65934,0.019
65935,0.003
65936,0.002
65937,0.015
65938,0.014
65939,0.005
65940,0.001
65941,0
65942,0.06
65943,0.001
65944,0.027
65945,0.001
65946,0.008
65947,0.023
65948,0.001
65949,0.015
65950,0.005
65951,0.043
65952,0.002
65953,0.001
65954,0
65955,0.011
65956,0.033
65957,0.009
65958,0.002
65959,0.012
65960,0.021
65961,0
65962,0.002
65963,0.002
65964,0
65965,0.004
65966,0.001
65967,0
65968,0.007
65969,0
65970,0.009
65971,0
65972,0.015
65973,0.001
65974,0
65975,0.002
65976,0.024
65977,0.01
65978,0
65979,0
65980,0
65981,0.005
65982,0.012
65983,0.013
65984,0.006
65985,0.001
65986,0.002
65987,0.017
65988,0.002
65989,0.001
65990,0.006
65991,0.001
65992,0.004
65993,0.01
65994,0
65995,0.001
65996,0.04
65997,0.017
65998,0.009
65999,0.013
66000,0.011
66001,0.01
66002,0.017
66003,0.012
66004,0.017
66005,0.047
66006,0.004
66007,0.001
66008,0.013
66009,0.012
66010,0.012
66011,0.005
66012,0.006
66013,0.012
66014,0.006
66015,0.002
66016,0.133
66017,0.069
66018,0.026
66019,0.012
66020,0.029
66021,0.425
66022,0.005
66023,0.002
66024,0.015
66025,0.014
66026,0.01
66027,0.075
66028,0.014
66029,0.042
66030,0.016
66031,0.007
66032,0.042
66033,0.003
66034,0.001
66035,0.02
66036,0
66037,0.003
66038,0.026
66039,0.01
66040,0.009
66041,0.008
66042,0.002
66043,0.01
66044,0.002
66045,0.006
66046,0.009
66047,0.009
66048,0.049
66049,0.055
66050,0.007
66051,0.006
66052,0.07
66053,0.005
66054,0.004
66055,0.001
66056,0.006
66057,0.01
66058,0.013
66059,0.011
66060,0.002
66061,0.016
66062,0.015
66063,0.006
66064,0.016
66065,0.023
66066,0.006
66067,0.001
66068,0.003
66069,0.001
66070,0.002
66071,0.005
66072,0.001
66073,0.042
66074,0.003
66075,0.028
66076,0.01
66077,0.006
66078,0.01
66079,0.006
66080,0.026
66081,0.003
66082,0.001
66083,0.002
66084,0.002
66085,0.005
66086,0
66087,0.101
66088,0.001
66089,0.002
66090,0.003
66091,0.005
66092,0.005
66093,0.001
66094,0.006
66095,0.002
66096,0.013
66097,0.002
66098,0.077
66099,0.007
66100,0.012
66101,0.03
66102,0.007
66103,0.001
66104,0.062
66105,0.01
66106,0.008
66107,0.004
66108,0.007
66109,0.012
66110,0.003
66111,0.009
66112,0.005
66113,0.008
66114,0.031
66115,0.008
66116,0.012
66117,0.023
66118,0.096
66119,0.016
66120,0.034
66121,0.001
66122,0.012
66123,0.028
66124,0.004
66125,0.002
66126,0.002
66127,0.013
66128,0
66129,0.001
66130,0.01
66131,0.005
66132,0.003
66133,0.01
66134,0.004
66135,0.001
66136,0.039
66137,0.001
66138,0.001
66139,0.056
66140,0
66141,0.019
66142,0.002
66143,0.084
66144,0.009
66145,0.002
66146,0.004
66147,0.004
66148,0.027
66149,0.027
66150,0.013
66151,0.004
66152,0.019
66153,0.003
66154,0.004
66155,0.011
66156,0.004
66157,0.006
66158,0.001
66159,0.003
66160,0.029
66161,0.003
66162,0.004
66163,0.011
66164,0.02
66165,0.006
66166,0.005
66167,0.005
66168,0
66169,0.006
66170,0.012
66171,0.003
66172,0.003
66173,0.002
66174,0.01
66175,0.006
66176,0.046
66177,0.004
66178,0.003
66179,0.007
66180,0.006
66181,0.01
66182,0.004
66183,0.008
66184,0.013
66185,0.001
66186,0.004
66187,0.007
66188,0.029
66189,0.002
66190,0.018
66191,0.099
66192,0.025
66193,0.051
66194,0.033
66195,0.013
66196,0.015
66197,0.001
66198,0.003
66199,0.082
66200,0.01
66201,0.041
66202,0.028
66203,0.075
66204,0.009
66205,0.004
66206,0.013
66207,0.029
66208,0.001
66209,0.013
66210,0.003
66211,0.005
66212,0.005
66213,0
66214,0.003
66215,0.01
66216,0.002
66217,0.003
66218,0.058
66219,0.004
66220,0.011
66221,0.021
66222,0.014
66223,0.001
66224,0.028
66225,0.003
66226,0.015
66227,0.001
66228,0.002
66229,0
66230,0.002
66231,0.005
66232,0.004
66233,0.008
66234,0.001
66235,0.006
66236,0.001
66237,0.028
66238,0.006
66239,0.103
66240,0
66241,0.016
66242,0.005
66243,0.007
66244,0.002
66245,0.001
66246,0.007
66247,0.061
66248,0.025
66249,0.002
66250,0.009
66251,0.004
66252,0
66253,0
66254,0.011
66255,0.004
66256,0.029
66257,0.001
66258,0.018
66259,0.003
66260,0.005
66261,0
66262,0.006
66263,0
66264,0.006
66265,0.005
66266,0.007
66267,0.002
66268,0.001
66269,0
66270,0.004
66271,0.004
66272,0
66273,0.011
66274,0.007
66275,0.009
66276,0.004
66277,0.007
66278,0.013
66279,0.006
66280,0.003
66281,0.003
66282,0.001
66283,0.038
66284,0.002
66285,0.003
66286,0.011
66287,0
66288,0.001
66289,0
66290,0.002
66291,0.092
66292,0.008
66293,0.004
66294,0.015
66295,0.003
66296,0.002
66297,0
66298,0.005
66299,0.009
66300,0.001
66301,0.003
66302,0.006
66303,0.011
66304,0.002
66305,0.003
66306,0.02
66307,0.024
66308,0.011
66309,0.569
66310,0.023
66311,0.003
66312,0.004
66313,0.005
66314,0.031
66315,0.005
66316,0.004
66317,0.001
66318,0.001
66319,0.002
66320,0.004
66321,0.019
66322,0.001
66323,0.057
66324,0.007
66325,0.004
66326,0.006
66327,0.002
66328,0.001
66329,0.126
66330,0.009
66331,0.003
66332,0.007
66333,0.014
66334,0.006
66335,0.013
66336,0.001
66337,0
66338,0.003
66339,0.001
66340,0.08
66341,0.03
66342,0
66343,0
66344,0.053
66345,0.073
66346,0.352
66347,0.017
66348,0.022
66349,0.026
66350,0.009
66351,0.003
66352,0.009
66353,0
66354,0.009
66355,0.011
66356,0.005
66357,0.007
66358,0.001
66359,0.023
66360,0.009
66361,0.001
66362,0.003
66363,0.039
66364,0.008
66365,0.011
66366,0.002
66367,0.066
66368,0.006
66369,0.006
66370,0.029
66371,0.002
66372,0.007
66373,0.013
66374,0.021
66375,0.014
66376,0.006
66377,0.086
66378,0.012
66379,0.009
66380,0.036
66381,0.034
66382,0.041
66383,0.024
66384,0.059
66385,0.165
66386,0.002
66387,0.006
66388,0.005
66389,0.005
66390,0.008
66391,0.006
66392,0.012
66393,0
66394,0.004
66395,0.008
66396,0.005
66397,0.004
66398,0.012
66399,0.007
66400,0.017
66401,0.004
66402,0.003
66403,0.004
66404,0.005
66405,0.001
66406,0.012
66407,0.005
66408,0.033
66409,0.022
66410,0.007
66411,0.003
66412,0.008
66413,0.08
66414,0.03
66415,0.017
66416,0.001
66417,0.002
66418,0.017
66419,0.004
66420,0.013
66421,0.001
66422,0.001
66423,0.009
66424,0.03
66425,0.002
66426,0.026
66427,0
66428,0
66429,0.013
66430,0.006
66431,0.026
66432,0
66433,0.009
66434,0.003
66435,0.011
66436,0.016
66437,0.002
66438,0.029
66439,0.002
66440,0
66441,0.001
66442,0.001
66443,0
66444,0
66445,0.006
66446,0.016
66447,0.02
66448,0.007
66449,0.005
66450,0.001
66451,0.003
66452,0.003
66453,0.037
66454,0.018
66455,0.003
66456,0.013
66457,0.007
66458,0.005
66459,0.003
66460,0.001
66461,0.004
66462,0.001
66463,0.001
66464,0.021
66465,0.003
66466,0.002
66467,0
66468,0.004
66469,0
66470,0.033
66471,0.032
66472,0.006
66473,0.002
66474,0.004
66475,0.011
66476,0.013
66477,0.003
66478,0.01
66479,0.001
66480,0.016
66481,0
66482,0.002
66483,0.022
66484,0.005
66485,0.02
66486,0.005
66487,0.011
66488,0.023
66489,0.005
66490,0.024
66491,0.02
66492,0.011
66493,0.002
66494,0.053
66495,0.006
66496,0
66497,0.005
66498,0.017
66499,0
66500,0.002
66501,0.327
66502,0.008
66503,0.005
66504,0.037
66505,0.044
66506,0.006
66507,0.02
66508,0
66509,0.005
66510,0.05
66511,0.018
66512,0.015
66513,0.013
66514,0.002
66515,0.007
66516,0.002
66517,0.032
66518,0.004
66519,0.01
66520,0.002
66521,0.003
66522,0.001
66523,0.002
66524,0.045
66525,0.003
66526,0.048
66527,0.003
66528,0.001
66529,0.009
66530,0.001
66531,0.008
66532,0.01
66533,0.086
66534,0.017
66535,0
66536,0.004
66537,0.008
66538,0.004
66539,0.001
66540,0.034
66541,0.004
66542,0.01
66543,0.019
66544,0.002
66545,0.001
66546,0.003
66547,0.003
66548,0.027
66549,0.048
66550,0.018
66551,0.007
66552,0.001
66553,0
66554,0
66555,0
66556,0.002
66557,0.041
66558,0.007
66559,0.017
66560,0.011
66561,0.01
66562,0.006
66563,0.027
66564,0.008
66565,0.003
66566,0.004
66567,0.003
66568,0.001
66569,0.021
66570,0.011
66571,0.008
66572,0.016
66573,0.002
66574,0.026
66575,0.021
66576,0.001
66577,0.007
66578,0.008
66579,0.007
66580,0.006
66581,0.003
66582,0.011
66583,0.01
66584,0.005
66585,0.004
66586,0.011
66587,0.002
66588,0.003
66589,0.001
66590,0.024
66591,0.001
66592,0.008
66593,0
66594,0.001
66595,0.003
66596,0.001
66597,0.003
66598,0.003
66599,0
66600,0.001
66601,0.008
66602,0.028
66603,0.004
66604,0.021
66605,0.005
66606,0.005
66607,0
66608,0.001
66609,0.014
66610,0.006
66611,0
66612,0.006
66613,0.003
66614,0.002
66615,0.002
66616,0.03
66617,0.023
66618,0.003
66619,0.007
66620,0
66621,0.012
66622,0.001
66623,0.003
66624,0.004
66625,0
66626,0.001
66627,0.003
66628,0.007
66629,0.011
66630,0.003
66631,0.007
66632,0.003
66633,0.002
66634,0.008
66635,0.007
66636,0.018
66637,0.002
66638,0.007
66639,0.004
66640,0.002
66641,0
66642,0.011
66643,0.002
66644,0.004
66645,0.009
66646,0.003
66647,0.001
66648,0
66649,0
66650,0.004
66651,0.007
66652,0.014
66653,0.024
66654,0.01
66655,0.002
66656,0.003
66657,0.007
66658,0.016
66659,0.001
66660,0.008
66661,0.012
66662,0.003
66663,0.011
66664,0.004
66665,0.008
66666,0.001
66667,0.005
66668,0.003
66669,0.007
66670,0.002
66671,0.002
66672,0.009
66673,0.002
66674,0.024
66675,0.029
66676,0.016
66677,0.007
66678,0.017
66679,0.001
66680,0.009
66681,0.021
66682,0.032
66683,0.003
66684,0.008
66685,0.025
66686,0.006
66687,0
66688,0.003
66689,0.002
66690,0.004
66691,0.001
66692,0.022
66693,0.003
66694,0.017
66695,0.009
66696,0.007
66697,0.028
66698,0.01
66699,0.004
66700,0.011
66701,0.004
66702,0.004
66703,0.013
66704,0.031
66705,0.008
66706,0
66707,0.005
66708,0.001
66709,0.003
66710,0
66711,0
66712,0.11
66713,0
66714,0.009
66715,0.022
66716,0.002
66717,0.011
66718,0.008
66719,0.015
66720,0.003
66721,0.041
66722,0.004
66723,0.002
66724,0.007
66725,0.017
66726,0.008
66727,0.009
66728,0.018
66729,0
66730,0.002
66731,0.004
66732,0.004
66733,0.017
66734,0.001
66735,0.001
66736,0.01
66737,0.062
66738,0.002
66739,0.004
66740,0.017
66741,0.005
66742,0.002
66743,0.008
66744,0.001
66745,0.011
66746,0.015
66747,0.003
66748,0.005
66749,0.003
66750,0.041
66751,0.002
66752,0.138
66753,0.021
66754,0.014
66755,0.037
66756,0.005
66757,0
66758,0.118
66759,0.156
66760,0.206
66761,0.082
66762,0.164
66763,0.082
66764,0.017
66765,0.073
66766,0.02
66767,0.001
66768,0.173
66769,0.009
66770,0.006
66771,0.004
66772,0.007
66773,0.012
66774,0.004
66775,0.002
66776,0.001
66777,0.018
66778,0.019
66779,0
66780,0.003
66781,0.002
66782,0.003
66783,0.022
66784,0.007
66785,0.008
66786,0
66787,0.001
66788,0.004
66789,0.03
66790,0.013
66791,0.005
66792,0
66793,0.006
66794,0.002
66795,0.002
66796,0.003
66797,0.004
66798,0
66799,0
66800,0.023
66801,0.003
66802,0.001
66803,0
66804,0.007
66805,0.014
66806,0.015
66807,0.002
66808,0.005
66809,0.005
66810,0.014
66811,0.004
66812,0.006
66813,0
66814,0.001
66815,0.001
66816,0
66817,0.005
66818,0.004
66819,0.005
66820,0.007
66821,0.003
66822,0
66823,0.009
66824,0.01
66825,0.005
66826,0.003
66827,0.013
66828,0
66829,0.021
66830,0.001
66831,0
66832,0.001
66833,0.006
66834,0.021
66835,0
66836,0.002
66837,0.001
66838,0.003
66839,0.008
66840,0
66841,0
66842,0.005
66843,0.002
66844,0.013
66845,0.014
66846,0
66847,0.017
66848,0.029
66849,0.008
66850,0.009
66851,0.004
66852,0.001
66853,0.003
66854,0.004
66855,0.002
66856,0.004
66857,0.001
66858,0.002
66859,0.002
66860,0.002
66861,0.015
66862,0.007
66863,0.022
66864,0.001
66865,0.015
66866,0.045
66867,0.01
66868,0.005
66869,0.012
66870,0.008
66871,0.029
66872,0.009
66873,0.001
66874,0.005
66875,0.003
66876,0.027
66877,0.024
66878,0.002
66879,0.002
66880,0.012
66881,0.007
66882,0.002
66883,0.008
66884,0.012
66885,0.005
66886,0
66887,0.024
66888,0.006
66889,0.003
66890,0.005
66891,0.011
66892,0.028
66893,0.002
66894,0.033
66895,0.001
66896,0.003
66897,0
66898,0.002
66899,0.044
66900,0.053
66901,0.009
66902,0.063
66903,0.003
66904,0.002
66905,0.006
66906,0.005
66907,0.004
66908,0.003
66909,0.016
66910,0.006
66911,0.01
66912,0.021
66913,0.005
66914,0.007
66915,0.009
66916,0.009
66917,0.001
66918,0.016
66919,0.047
66920,0.017
66921,0.01
66922,0
66923,0.014
66924,0.011
66925,0.006
66926,0.003
66927,0.014
66928,0.012
66929,0.002
66930,0.033
66931,0.024
66932,0.006
66933,0.004
66934,0.021
66935,0.034
66936,0.032
66937,0.001
66938,0.009
66939,0.004
66940,0.004
66941,0
66942,0
66943,0.001
66944,0.008
66945,0.031
66946,0.012
66947,0.002
66948,0.008
66949,0.007
66950,0.001
66951,0.003
66952,0.027
66953,0.005
66954,0
66955,0.018
66956,0.014
66957,0.017
66958,0.084
66959,0.019
66960,0.012
66961,0.006
66962,0.005
66963,0.001
66964,0.04
66965,0.009
66966,0.088
66967,0.089
66968,0.017
66969,0.015
66970,0.001
66971,0.007
66972,0.003
66973,0.032
66974,0.002
66975,0.003
66976,0.008
66977,0.008
66978,0.008
66979,0.008
66980,0.008
66981,0.012
66982,0.046
66983,0.006
66984,0.001
66985,0.005
66986,0.013
66987,0.076
66988,0.002
66989,0.006
66990,0.006
66991,0.012
66992,0.016
66993,0.002
66994,0.031
66995,0.001
66996,0.002
66997,0
66998,0.017
66999,0.002
67000,0.001
67001,0.038
67002,0.009
67003,0.001
67004,0.018
67005,0.02
67006,0
67007,0.132
67008,0.003
67009,0.001
67010,0
67011,0
67012,0.002
67013,0.002
67014,0.003
67015,0
67016,0.011
67017,0.012
67018,0.005
67019,0.001
67020,0
67021,0.005
67022,0.01
67023,0.003
67024,0.002
67025,0.002
67026,0.006
67027,0.068
67028,0.004
67029,0.03
67030,0
67031,0.004
67032,0
67033,0.009
67034,0.014
67035,0.017
67036,0
67037,0.003
67038,0.006
67039,0.004
67040,0.001
67041,0.002
67042,0.006
67043,0.001
67044,0.018
67045,0.001
67046,0
67047,0.008
67048,0
67049,0.004
67050,0.003
67051,0.002
67052,0.034
67053,0.007
67054,0.002
67055,0.004
67056,0.005
67057,0.002
67058,0.009
67059,0
67060,0.005
67061,0.019
67062,0.014
67063,0.025
67064,0.009
67065,0.001
67066,0
67067,0.002
67068,0.011
67069,0.003
67070,0.01
67071,0.088
67072,0.001
67073,0.003
67074,0.017
67075,0
67076,0.003
67077,0.018
67078,0.008
67079,0
67080,0.007
67081,0
67082,0.003
67083,0
67084,0.012
67085,0.001
67086,0
67087,0.006
67088,0.002
67089,0.007
67090,0.006
67091,0.005
67092,0.002
67093,0.005
67094,0.002
67095,0.002
67096,0.001
67097,0.032
67098,0.003
67099,0.001
67100,0.002
67101,0.002
67102,0.014
67103,0.002
67104,0
67105,0.03
67106,0.002
67107,0
67108,0.002
67109,0.017
67110,0.017
67111,0.001
67112,0.005
67113,0
67114,0
67115,0.004
67116,0.001
67117,0.004
67118,0.001
67119,0.013
67120,0.004
67121,0
67122,0.008
67123,0.018
67124,0.002
67125,0.01
67126,0.035
67127,0.011
67128,0.009
67129,0.003
67130,0.011
67131,0
67132,0.005
67133,0.003
67134,0.004
67135,0.016
67136,0.004
67137,0.009
67138,0.006
67139,0.031
67140,0.007
67141,0.006
67142,0.005
67143,0.001
67144,0.005
67145,0
67146,0.003
67147,0
67148,0.006
67149,0.004
67150,0.003
67151,0.011
67152,0.001
67153,0.04
67154,0.019
67155,0.002
67156,0.004
67157,0.002
67158,0.002
67159,0.003
67160,0.004
67161,0.013
67162,0.03
67163,0.006
67164,0.013
67165,0
67166,0.003
67167,0.002
67168,0.005
67169,0.041
67170,0.05
67171,0.001
67172,0.001
67173,0.001
67174,0.001
67175,0
67176,0.003
67177,0.005
67178,0.007
67179,0.002
67180,0.05
67181,0.068
67182,0.019
67183,0.008
67184,0.001
67185,0.033
67186,0.003
67187,0.04
67188,0.013
67189,0.003
67190,0.001
67191,0.003
67192,0.011
67193,0.007
67194,0.018
67195,0.003
67196,0.016
67197,0.003
67198,0.002
67199,0.002
67200,0
67201,0
67202,0.004
67203,0.012
67204,0
67205,0
67206,0.011
67207,0
67208,0.003
67209,0
67210,0.044
67211,0.002
67212,0.015
67213,0.005
67214,0
67215,0.017
67216,0.007
67217,0.003
67218,0.049
67219,0.013
67220,0.002
67221,0
67222,0.011
67223,0.004
67224,0
67225,0.053
67226,0.004
67227,0.021
67228,0.012
67229,0.005
67230,0.014
67231,0.041
67232,0.054
67233,0.003
67234,0.144
67235,0.069
67236,0.003
67237,0.002
67238,0.002
67239,0.049
67240,0.029
67241,0.006
67242,0.002
67243,0.014
67244,0.016
67245,0.003
67246,0.079
67247,0.024
67248,0.012
67249,0.009
67250,0.001
67251,0.001
67252,0.003
67253,0.004
67254,0.006
67255,0.006
67256,0.052
67257,0.005
67258,0.001
67259,0.033
67260,0.005
67261,0.004
67262,0.001
67263,0.04
67264,0
67265,0.029
67266,0
67267,0.01
67268,0.02
67269,0.033
67270,0.011
67271,0.01
67272,0.005
67273,0.019
67274,0.009
67275,0.001
67276,0.008
67277,0.009
67278,0.002
67279,0.001
67280,0.003
67281,0.029
67282,0.01
67283,0
67284,0.018
67285,0.004
67286,0
67287,0.001
67288,0.004
67289,0
67290,0.001
67291,0
67292,0
67293,0.001
67294,0.007
67295,0.011
67296,0.001
67297,0.001
67298,0.005
67299,0.002
67300,0.017
67301,0.003
67302,0.006
67303,0.001
67304,0.014
67305,0
67306,0.002
67307,0.006
67308,0.057
67309,0.01
67310,0.004
67311,0.001
67312,0.001
67313,0.016
67314,0.07
67315,0.009
67316,0
67317,0
67318,0
67319,0.005
67320,0.001
67321,0.003
67322,0.001
67323,0.083
67324,0.005
67325,0.008
67326,0.007
67327,0.009
67328,0.01
67329,0
67330,0.004
67331,0.014
67332,0.002
67333,0.022
67334,0
67335,0
67336,0.014
67337,0.008
67338,0.032
67339,0.017
67340,0.006
67341,0.012
67342,0.008
67343,0.017
67344,0.008
67345,0
67346,0
67347,0
67348,0.01
67349,0.007
67350,0.001
67351,0.048
67352,0.009
67353,0.064
67354,0.059
67355,0.004
67356,0
67357,0.004
67358,0.006
67359,0.001
67360,0.006
67361,0.005
67362,0.014
67363,0
67364,0.005
67365,0.024
67366,0.013
67367,0.006
67368,0.001
67369,0.027
67370,0.002
67371,0.001
67372,0.002
67373,0.02
67374,0.007
67375,0
67376,0.005
67377,0.026
67378,0.004
67379,0.003
67380,0.017
67381,0.001
67382,0
67383,0.002
67384,0.004
67385,0.019
67386,0.007
67387,0.004
67388,0.001
67389,0.012
67390,0.001
67391,0
67392,0.01
67393,0.017
67394,0.023
67395,0.022
67396,0.009
67397,0.012
67398,0.017
67399,0.166
67400,0.002
67401,0.002
67402,0.004
67403,0.021
67404,0.001
67405,0.022
67406,0.018
67407,0.099
67408,0.005
67409,0.009
67410,0.011
67411,0.011
67412,0.01
67413,0.012
67414,0.013
67415,0.01
67416,0.023
67417,0.004
67418,0.028
67419,0.007
67420,0.006
67421,0.006
67422,0.001
67423,0
67424,0.015
67425,0.064
67426,0.004
67427,0
67428,0.002
67429,0.015
67430,0.001
67431,0.013
67432,0
67433,0.003
67434,0.033
67435,0.018
67436,0.004
67437,0.131
67438,0.003
67439,0.062
67440,0.028
67441,0
67442,0.032
67443,0.015
67444,0.003
67445,0.003
67446,0.012
67447,0
67448,0
67449,0.001
67450,0.008
67451,0.008
67452,0.009
67453,0.01
67454,0
67455,0.001
67456,0.001
67457,0.001
67458,0.004
67459,0.003
67460,0.005
67461,0.006
67462,0.003
67463,0.005
67464,0.004
67465,0.002
67466,0.014
67467,0.032
67468,0.013
67469,0.008
67470,0.013
67471,0.016
67472,0.001
67473,0.002
67474,0.008
67475,0
67476,0
67477,0.003
67478,0.006
67479,0.007
67480,0.006
67481,0.008
67482,0
67483,0.001
67484,0.006
67485,0
67486,0.018
67487,0
67488,0.024
67489,0.001
67490,0.029
67491,0.003
67492,0.004
67493,0.024
67494,0.014
67495,0.001
67496,0.002
67497,0.008
67498,0.006
67499,0.017
67500,0.024
67501,0.013
67502,0
67503,0.001
67504,0.004
67505,0.031
67506,0.002
67507,0.011
67508,0.032
67509,0.004
67510,0.001
67511,0.005
67512,0
67513,0.005
67514,0.004
67515,0.002
67516,0
67517,0
67518,0.015
67519,0.001
67520,0
67521,0.01
67522,0.009
67523,0
