"claim_id","probabilities"
65910,0.003
65911,0.014
65912,0.01
65913,0.007
65914,0.006
65915,0.001
65916,0.011
65917,0.002
65918,0.023
65919,0.009
65920,0.033
65921,0.007
65922,0.024
65923,0.006
65924,0.007
65925,0.043
65926,0.004
65927,0
65928,0.008
65929,0.038
65930,0.009
65931,0.028
65932,0.029
65933,0.023
65934,0.025
65935,0.005
65936,0.002
65937,0.006
65938,0.01
65939,0.006
65940,0
65941,0
65942,0.062
65943,0.003
65944,0.027
65945,0.001
65946,0.004
65947,0.057
65948,0
65949,0.014
65950,0.003
65951,0.046
65952,0.002
65953,0
65954,0
65955,0.008
65956,0.033
65957,0.004
65958,0.004
65959,0.013
65960,0.012
65961,0
65962,0.002
65963,0.001
65964,0
65965,0.001
65966,0
65967,0
65968,0.004
65969,0.002
65970,0.014
65971,0.001
65972,0.016
65973,0
65974,0
65975,0.004
65976,0.024
65977,0.017
65978,0
65979,0.001
65980,0
65981,0.006
65982,0.005
65983,0.018
65984,0.014
65985,0.001
65986,0.002
65987,0.011
65988,0
65989,0.002
65990,0.001
65991,0
65992,0.005
65993,0.008
65994,0.014
65995,0.003
65996,0.025
65997,0.029
65998,0.007
65999,0.018
66000,0.012
66001,0.015
66002,0.024
66003,0.009
66004,0.022
66005,0.032
66006,0.003
66007,0
66008,0.008
66009,0.02
66010,0.008
66011,0.007
66012,0.001
66013,0.022
66014,0.006
66015,0.01
66016,0.142
66017,0.058
66018,0.041
66019,0.01
66020,0.016
66021,0.433
66022,0.004
66023,0.007
66024,0.008
66025,0.014
66026,0.008
66027,0.07
66028,0.006
66029,0.042
66030,0.009
66031,0.006
66032,0.036
66033,0.002
66034,0.029
66035,0.024
66036,0
66037,0.002
66038,0.018
66039,0.008
66040,0.008
66041,0.012
66042,0.001
66043,0.019
66044,0
66045,0.004
66046,0.005
66047,0.005
66048,0.041
66049,0.037
66050,0.006
66051,0.005
66052,0.082
66053,0.008
66054,0.009
66055,0
66056,0.002
66057,0.012
66058,0.014
66059,0.012
66060,0
66061,0.015
66062,0.01
66063,0.006
66064,0.023
66065,0.024
66066,0.005
66067,0
66068,0.002
66069,0
66070,0.002
66071,0.007
66072,0
66073,0.023
66074,0.003
66075,0.028
66076,0.011
66077,0.004
66078,0.014
66079,0.002
66080,0.008
66081,0.002
66082,0.001
66083,0.006
66084,0.002
66085,0
66086,0.001
66087,0.109
66088,0.002
66089,0.002
66090,0.007
66091,0
66092,0.007
66093,0
66094,0.007
66095,0
66096,0.01
66097,0.001
66098,0.087
66099,0.002
66100,0.01
66101,0.047
66102,0.008
66103,0.004
66104,0.047
66105,0.011
66106,0.004
66107,0.006
66108,0.031
66109,0.01
66110,0.003
66111,0.011
66112,0.006
66113,0.008
66114,0.045
66115,0.003
66116,0.013
66117,0.022
66118,0.059
66119,0.029
66120,0.019
66121,0.001
66122,0.006
66123,0.02
66124,0.007
66125,0
66126,0.002
66127,0.012
66128,0
66129,0.003
66130,0.012
66131,0.004
66132,0.004
66133,0.011
66134,0.001
66135,0.002
66136,0.037
66137,0.001
66138,0
66139,0.08
66140,0
66141,0.024
66142,0.003
66143,0.076
66144,0.008
66145,0.002
66146,0.004
66147,0.002
66148,0.041
66149,0.035
66150,0.01
66151,0.008
66152,0.016
66153,0
66154,0.002
66155,0.015
66156,0.005
66157,0.013
66158,0.001
66159,0.004
66160,0.009
66161,0.008
66162,0.005
66163,0.01
66164,0.025
66165,0.009
66166,0.011
66167,0.003
66168,0.001
66169,0.003
66170,0.017
66171,0.005
66172,0.003
66173,0.002
66174,0.005
66175,0.006
66176,0.054
66177,0.001
66178,0.003
66179,0.001
66180,0.01
66181,0.007
66182,0.002
66183,0.008
66184,0.008
66185,0.005
66186,0.006
66187,0.002
66188,0.025
66189,0.002
66190,0.025
66191,0.11
66192,0.021
66193,0.042
66194,0.016
66195,0.008
66196,0.011
66197,0.004
66198,0
66199,0.031
66200,0.015
66201,0.041
66202,0.028
66203,0.051
66204,0.001
66205,0.003
66206,0.018
66207,0.016
66208,0.001
66209,0.014
66210,0.034
66211,0.008
66212,0.003
66213,0
66214,0.001
66215,0.038
66216,0.004
66217,0.004
66218,0.054
66219,0.002
66220,0.012
66221,0.013
66222,0.014
66223,0.002
66224,0.017
66225,0.006
66226,0.016
66227,0.001
66228,0.001
66229,0.003
66230,0.003
66231,0.012
66232,0.002
66233,0.006
66234,0.001
66235,0.008
66236,0.001
66237,0.053
66238,0.013
66239,0.033
66240,0.001
66241,0.015
66242,0.006
66243,0.015
66244,0.005
66245,0.005
66246,0.009
66247,0.037
66248,0.02
66249,0.007
66250,0.01
66251,0.005
66252,0.002
66253,0
66254,0.012
66255,0.002
66256,0.037
66257,0.003
66258,0.008
66259,0.007
66260,0.008
66261,0
66262,0.002
66263,0.002
66264,0.003
66265,0.004
66266,0.004
66267,0.004
66268,0.002
66269,0
66270,0.003
66271,0.004
66272,0
66273,0.03
66274,0.006
66275,0.014
66276,0.001
66277,0.002
66278,0.009
66279,0.004
66280,0.002
66281,0
66282,0.002
66283,0.01
66284,0.006
66285,0.008
66286,0.017
66287,0.002
66288,0
66289,0
66290,0.004
66291,0.001
66292,0.002
66293,0.001
66294,0.006
66295,0.006
66296,0.029
66297,0
66298,0.002
66299,0.006
66300,0.004
66301,0.013
66302,0.004
66303,0.016
66304,0.015
66305,0
66306,0.023
66307,0.008
66308,0.008
66309,0.574
66310,0.02
66311,0.002
66312,0.003
66313,0.018
66314,0.021
66315,0.003
66316,0.004
66317,0.002
66318,0.002
66319,0.003
66320,0.003
66321,0.016
66322,0.001
66323,0.058
66324,0.012
66325,0.002
66326,0.001
66327,0.001
66328,0
66329,0.132
66330,0.006
66331,0.005
66332,0.005
66333,0.011
66334,0.002
66335,0.006
66336,0.002
66337,0.001
66338,0.004
66339,0.004
66340,0.08
66341,0.022
66342,0.007
66343,0
66344,0.049
66345,0.042
66346,0.354
66347,0.018
66348,0.01
66349,0.052
66350,0.003
66351,0
66352,0.007
66353,0.002
66354,0.012
66355,0.007
66356,0.004
66357,0.012
66358,0.001
66359,0.027
66360,0.019
66361,0.001
66362,0
66363,0.014
66364,0.004
66365,0.007
66366,0
66367,0.061
66368,0.003
66369,0
66370,0.038
66371,0.003
66372,0.009
66373,0.023
66374,0.014
66375,0.034
66376,0.007
66377,0.079
66378,0.009
66379,0.006
66380,0.047
66381,0.017
66382,0.029
66383,0.023
66384,0.066
66385,0.173
66386,0.004
66387,0.007
66388,0.003
66389,0.004
66390,0.006
66391,0.005
66392,0.011
66393,0.004
66394,0.005
66395,0.016
66396,0.006
66397,0.001
66398,0.012
66399,0.005
66400,0.014
66401,0.009
66402,0.015
66403,0.003
66404,0.005
66405,0.004
66406,0.003
66407,0.007
66408,0.032
66409,0.019
66410,0.002
66411,0.002
66412,0.01
66413,0.098
66414,0.023
66415,0.021
66416,0.001
66417,0.002
66418,0.032
66419,0.002
66420,0.018
66421,0.004
66422,0.001
66423,0.006
66424,0.025
66425,0.003
66426,0.092
66427,0.001
66428,0.001
66429,0.009
66430,0.005
66431,0.019
66432,0
66433,0.009
66434,0.002
66435,0.008
66436,0.02
66437,0.003
66438,0.018
66439,0
66440,0.002
66441,0
66442,0.002
66443,0.002
66444,0.002
66445,0.002
66446,0.022
66447,0.006
66448,0.007
66449,0.005
66450,0.003
66451,0.002
66452,0.004
66453,0.027
66454,0.011
66455,0.005
66456,0.022
66457,0.003
66458,0.01
66459,0.003
66460,0.004
66461,0.002
66462,0.001
66463,0.002
66464,0.015
66465,0.001
66466,0.002
66467,0
66468,0.004
66469,0.003
66470,0.044
66471,0.021
66472,0.002
66473,0.004
66474,0.004
66475,0.015
66476,0.008
66477,0
66478,0.014
66479,0.002
66480,0.013
66481,0
66482,0.002
66483,0.003
66484,0.001
66485,0.012
66486,0.006
66487,0.035
66488,0.052
66489,0.005
66490,0.019
66491,0.012
66492,0.009
66493,0.001
66494,0.06
66495,0.012
66496,0.001
66497,0.007
66498,0.006
66499,0
66500,0.003
66501,0.36
66502,0.006
66503,0.003
66504,0.058
66505,0.045
66506,0.008
66507,0.012
66508,0.001
66509,0.005
66510,0.031
66511,0.011
66512,0.025
66513,0.013
66514,0.002
66515,0.009
66516,0.003
66517,0.034
66518,0.005
66519,0.018
66520,0.004
66521,0.002
66522,0.004
66523,0.002
66524,0.026
66525,0.003
66526,0.022
66527,0.007
66528,0.001
66529,0.008
66530,0.002
66531,0.012
66532,0.035
66533,0.106
66534,0.018
66535,0.001
66536,0.001
66537,0.003
66538,0.008
66539,0.002
66540,0.027
66541,0.009
66542,0.016
66543,0.016
66544,0.004
66545,0
66546,0.001
66547,0.002
66548,0.027
66549,0.043
66550,0.035
66551,0.005
66552,0.001
66553,0.002
66554,0.005
66555,0
66556,0.005
66557,0.012
66558,0.007
66559,0.016
66560,0.005
66561,0.02
66562,0.001
66563,0.027
66564,0.009
66565,0.005
66566,0.005
66567,0.007
66568,0
66569,0.015
66570,0.012
66571,0.02
66572,0.016
66573,0
66574,0.024
66575,0.014
66576,0.001
66577,0.006
66578,0.005
66579,0.008
66580,0.002
66581,0.007
66582,0.014
66583,0.011
66584,0.007
66585,0.006
66586,0.006
66587,0.002
66588,0.004
66589,0.002
66590,0.026
66591,0.002
66592,0.008
66593,0
66594,0.001
66595,0.003
66596,0.001
66597,0.006
66598,0.002
66599,0.001
66600,0.001
66601,0.004
66602,0.038
66603,0.001
66604,0.027
66605,0.004
66606,0.006
66607,0.002
66608,0.003
66609,0.013
66610,0.002
66611,0.001
66612,0.003
66613,0
66614,0.004
66615,0.001
66616,0.031
66617,0.014
66618,0.001
66619,0.004
66620,0
66621,0.011
66622,0
66623,0.007
66624,0.006
66625,0.001
66626,0.001
66627,0.014
66628,0
66629,0.006
66630,0.004
66631,0.004
66632,0.001
66633,0.007
66634,0.003
66635,0.017
66636,0.01
66637,0.002
66638,0.006
66639,0.008
66640,0.001
66641,0.001
66642,0.008
66643,0.004
66644,0.004
66645,0.003
66646,0.004
66647,0.004
66648,0.001
66649,0.001
66650,0.004
66651,0.008
66652,0.023
66653,0.028
66654,0.012
66655,0.005
66656,0.001
66657,0.014
66658,0.017
66659,0.001
66660,0.009
66661,0.01
66662,0.002
66663,0.006
66664,0.004
66665,0.009
66666,0.001
66667,0.003
66668,0.004
66669,0.012
66670,0.002
66671,0.005
66672,0.006
66673,0
66674,0.01
66675,0.031
66676,0.017
66677,0.004
66678,0.031
66679,0.001
66680,0.013
66681,0.024
66682,0.018
66683,0.005
66684,0.004
66685,0.012
66686,0.003
66687,0.002
66688,0
66689,0.004
66690,0.004
66691,0.002
66692,0.032
66693,0.007
66694,0.008
66695,0.015
66696,0.009
66697,0.024
66698,0.008
66699,0.01
66700,0.009
66701,0.007
66702,0.003
66703,0.033
66704,0.065
66705,0.01
66706,0
66707,0.006
66708,0
66709,0.005
66710,0
66711,0
66712,0.136
66713,0.002
66714,0.03
66715,0.021
66716,0.002
66717,0.027
66718,0.006
66719,0.003
66720,0.004
66721,0.042
66722,0.007
66723,0.002
66724,0.006
66725,0.01
66726,0.004
66727,0.005
66728,0.017
66729,0.001
66730,0.002
66731,0.007
66732,0.002
66733,0.009
66734,0.003
66735,0.003
66736,0.006
66737,0.065
66738,0.002
66739,0.006
66740,0.017
66741,0.005
66742,0.001
66743,0.004
66744,0.003
66745,0.008
66746,0.013
66747,0.002
66748,0.006
66749,0.002
66750,0.044
66751,0.006
66752,0.13
66753,0.01
66754,0.021
66755,0.031
66756,0.005
66757,0
66758,0.12
66759,0.167
66760,0.164
66761,0.074
66762,0.172
66763,0.084
66764,0.012
66765,0.067
66766,0.021
66767,0.004
66768,0.163
66769,0.011
66770,0.006
66771,0.007
66772,0.011
66773,0.005
66774,0.005
66775,0.003
66776,0.005
66777,0.065
66778,0.023
66779,0.001
66780,0.003
66781,0.002
66782,0.002
66783,0.02
66784,0.007
66785,0.014
66786,0.001
66787,0
66788,0.002
66789,0.019
66790,0.018
66791,0.004
66792,0
66793,0.008
66794,0.001
66795,0.002
66796,0.005
66797,0.001
66798,0.001
66799,0
66800,0.018
66801,0.004
66802,0
66803,0.001
66804,0.007
66805,0.009
66806,0.014
66807,0.006
66808,0.001
66809,0.001
66810,0.007
66811,0.001
66812,0.002
66813,0
66814,0.001
66815,0
66816,0.001
66817,0.008
66818,0.004
66819,0
66820,0.008
66821,0.002
66822,0
66823,0.01
66824,0.008
66825,0.003
66826,0.003
66827,0.015
66828,0.001
66829,0.012
66830,0.001
66831,0.002
66832,0
66833,0.012
66834,0.016
66835,0
66836,0.002
66837,0
66838,0.007
66839,0.01
66840,0.001
66841,0.003
66842,0.014
66843,0.002
66844,0.004
66845,0.017
66846,0
66847,0.015
66848,0.039
66849,0.009
66850,0.017
66851,0.002
66852,0.003
66853,0.003
66854,0.001
66855,0
66856,0.003
66857,0.001
66858,0.003
66859,0.001
66860,0.002
66861,0.016
66862,0.008
66863,0.042
66864,0.001
66865,0.003
66866,0.031
66867,0.021
66868,0.005
66869,0.01
66870,0.017
66871,0.035
66872,0.006
66873,0.002
66874,0.008
66875,0.004
66876,0.032
66877,0.002
66878,0
66879,0.002
66880,0.013
66881,0.004
66882,0.006
66883,0.012
66884,0.015
66885,0.001
66886,0.002
66887,0.038
66888,0.007
66889,0.001
66890,0.009
66891,0.025
66892,0.046
66893,0.004
66894,0.042
66895,0.002
66896,0.006
66897,0.001
66898,0.003
66899,0.032
66900,0.062
66901,0.009
66902,0.079
66903,0.003
66904,0.002
66905,0.005
66906,0.005
66907,0.004
66908,0.003
66909,0.046
66910,0.012
66911,0.021
66912,0.033
66913,0.006
66914,0.01
66915,0.041
66916,0.013
66917,0.001
66918,0.016
66919,0.032
66920,0.019
66921,0.01
66922,0
66923,0.018
66924,0.015
66925,0.039
66926,0.002
66927,0.01
66928,0.009
66929,0.001
66930,0.037
66931,0.025
66932,0.01
66933,0.005
66934,0.01
66935,0.051
66936,0.029
66937,0.002
66938,0.003
66939,0.004
66940,0.009
66941,0.001
66942,0
66943,0
66944,0.027
66945,0.044
66946,0.01
66947,0.004
66948,0.027
66949,0.006
66950,0
66951,0.004
66952,0.026
66953,0.004
66954,0.001
66955,0.022
66956,0.01
66957,0.025
66958,0.056
66959,0.015
66960,0.014
66961,0.008
66962,0.003
66963,0.007
66964,0.036
66965,0.002
66966,0.142
66967,0.094
66968,0.016
66969,0.016
66970,0
66971,0.005
66972,0.001
66973,0.046
66974,0.003
66975,0.004
66976,0.01
66977,0.008
66978,0.011
66979,0.013
66980,0.008
66981,0.003
66982,0.042
66983,0.007
66984,0.001
66985,0.003
66986,0.009
66987,0.09
66988,0.004
66989,0.01
66990,0.011
66991,0.005
66992,0.012
66993,0.002
66994,0.029
66995,0
66996,0
66997,0.002
66998,0.027
66999,0.003
67000,0.002
67001,0.028
67002,0.013
67003,0.002
67004,0.025
67005,0.015
67006,0
67007,0.121
67008,0.002
67009,0.001
67010,0.004
67011,0.002
67012,0.008
67013,0.001
67014,0.008
67015,0
67016,0.017
67017,0.009
67018,0.006
67019,0.001
67020,0.001
67021,0.003
67022,0.015
67023,0
67024,0.001
67025,0.003
67026,0.002
67027,0.07
67028,0.004
67029,0.022
67030,0
67031,0.008
67032,0.004
67033,0.01
67034,0.019
67035,0.015
67036,0.007
67037,0.001
67038,0.006
67039,0.004
67040,0.005
67041,0
67042,0.005
67043,0.001
67044,0.017
67045,0.001
67046,0
67047,0.003
67048,0.002
67049,0.002
67050,0.004
67051,0
67052,0.024
67053,0.005
67054,0
67055,0.001
67056,0.004
67057,0.005
67058,0.013
67059,0.002
67060,0.009
67061,0.027
67062,0.013
67063,0.012
67064,0.01
67065,0
67066,0
67067,0.002
67068,0.009
67069,0.003
67070,0.007
67071,0.08
67072,0.004
67073,0.004
67074,0.014
67075,0
67076,0.001
67077,0.02
67078,0.004
67079,0
67080,0.011
67081,0
67082,0.002
67083,0
67084,0.008
67085,0
67086,0.002
67087,0.005
67088,0.002
67089,0.011
67090,0.003
67091,0
67092,0.002
67093,0.002
67094,0
67095,0.004
67096,0.002
67097,0.04
67098,0.001
67099,0.001
67100,0.001
67101,0.006
67102,0.007
67103,0.001
67104,0.001
67105,0.02
67106,0.001
67107,0
67108,0.001
67109,0.019
67110,0.013
67111,0.001
67112,0.003
67113,0.006
67114,0
67115,0.007
67116,0
67117,0.001
67118,0.003
67119,0.016
67120,0.001
67121,0.001
67122,0.007
67123,0.013
67124,0.001
67125,0.009
67126,0.027
67127,0.003
67128,0.011
67129,0.003
67130,0.006
67131,0.008
67132,0.007
67133,0.002
67134,0.008
67135,0.01
67136,0.006
67137,0.007
67138,0.009
67139,0.032
67140,0.004
67141,0.004
67142,0.006
67143,0
67144,0.005
67145,0.003
67146,0.028
67147,0.001
67148,0.006
67149,0.002
67150,0.002
67151,0.014
67152,0.003
67153,0.039
67154,0.019
67155,0.004
67156,0.003
67157,0.008
67158,0.001
67159,0.004
67160,0.014
67161,0.02
67162,0.014
67163,0.008
67164,0.019
67165,0.007
67166,0.003
67167,0.003
67168,0.001
67169,0.046
67170,0.052
67171,0.005
67172,0.004
67173,0.001
67174,0.001
67175,0
67176,0.003
67177,0.009
67178,0.008
67179,0.001
67180,0.071
67181,0.056
67182,0.016
67183,0.004
67184,0.002
67185,0.026
67186,0.01
67187,0.027
67188,0.022
67189,0.002
67190,0.003
67191,0.003
67192,0.003
67193,0.005
67194,0.029
67195,0.002
67196,0.011
67197,0
67198,0
67199,0.002
67200,0.003
67201,0
67202,0.004
67203,0.01
67204,0.004
67205,0.001
67206,0.012
67207,0
67208,0.001
67209,0.002
67210,0.021
67211,0.003
67212,0.011
67213,0.008
67214,0
67215,0.018
67216,0.002
67217,0.006
67218,0.056
67219,0.052
67220,0.007
67221,0.001
67222,0.012
67223,0.001
67224,0.004
67225,0.042
67226,0.003
67227,0.015
67228,0.01
67229,0.002
67230,0.015
67231,0.041
67232,0.057
67233,0.003
67234,0.126
67235,0.092
67236,0.003
67237,0.004
67238,0.003
67239,0.034
67240,0.033
67241,0.006
67242,0.005
67243,0.014
67244,0.017
67245,0.005
67246,0.068
67247,0.019
67248,0.012
67249,0.01
67250,0.001
67251,0.001
67252,0.003
67253,0.001
67254,0.01
67255,0.006
67256,0.049
67257,0.002
67258,0.01
67259,0.061
67260,0.007
67261,0.003
67262,0.003
67263,0.042
67264,0.001
67265,0.036
67266,0
67267,0.007
67268,0.015
67269,0.028
67270,0.018
67271,0.006
67272,0.005
67273,0.015
67274,0.008
67275,0.002
67276,0.007
67277,0.006
67278,0.003
67279,0.009
67280,0.009
67281,0.019
67282,0.012
67283,0.002
67284,0.017
67285,0.003
67286,0
67287,0.004
67288,0.004
67289,0.001
67290,0.003
67291,0
67292,0.003
67293,0.002
67294,0.009
67295,0.029
67296,0.004
67297,0.001
67298,0.013
67299,0.007
67300,0.018
67301,0.006
67302,0.007
67303,0.005
67304,0.015
67305,0.002
67306,0.003
67307,0.017
67308,0.052
67309,0.008
67310,0.002
67311,0.002
67312,0.001
67313,0.022
67314,0.04
67315,0.012
67316,0.001
67317,0
67318,0
67319,0.008
67320,0.003
67321,0.031
67322,0.002
67323,0.061
67324,0.006
67325,0.01
67326,0.005
67327,0.015
67328,0.014
67329,0.002
67330,0.001
67331,0.021
67332,0.002
67333,0.013
67334,0
67335,0
67336,0.021
67337,0.012
67338,0.051
67339,0.015
67340,0.004
67341,0.02
67342,0.003
67343,0.022
67344,0.013
67345,0
67346,0.001
67347,0.001
67348,0.008
67349,0.001
67350,0
67351,0.032
67352,0.006
67353,0.036
67354,0.018
67355,0.007
67356,0
67357,0.002
67358,0.003
67359,0
67360,0.035
67361,0.015
67362,0.007
67363,0.001
67364,0.004
67365,0.034
67366,0.012
67367,0.004
67368,0.001
67369,0.016
67370,0.001
67371,0
67372,0.002
67373,0.003
67374,0.01
67375,0
67376,0.005
67377,0.013
67378,0.006
67379,0.005
67380,0.009
67381,0.004
67382,0
67383,0.003
67384,0.002
67385,0.009
67386,0.003
67387,0.006
67388,0
67389,0.009
67390,0
67391,0
67392,0.011
67393,0.014
67394,0.011
67395,0.042
67396,0.007
67397,0.014
67398,0.013
67399,0.184
67400,0.003
67401,0.001
67402,0.003
67403,0.017
67404,0.002
67405,0.023
67406,0.015
67407,0.107
67408,0.009
67409,0.01
67410,0.012
67411,0.006
67412,0.009
67413,0.013
67414,0.013
67415,0.043
67416,0.013
67417,0.005
67418,0.018
67419,0.008
67420,0.004
67421,0.004
67422,0.007
67423,0.005
67424,0.009
67425,0.084
67426,0.004
67427,0.003
67428,0.004
67429,0.018
67430,0.006
67431,0.007
67432,0.006
67433,0.001
67434,0.03
67435,0.018
67436,0.004
67437,0.134
67438,0
67439,0.054
67440,0.029
67441,0.002
67442,0.038
67443,0.011
67444,0.004
67445,0.001
67446,0.01
67447,0.002
67448,0.002
67449,0.005
67450,0.01
67451,0.007
67452,0.007
67453,0.007
67454,0.004
67455,0
67456,0
67457,0.003
67458,0.003
67459,0.002
67460,0.015
67461,0.008
67462,0.003
67463,0.006
67464,0.007
67465,0
67466,0.022
67467,0.027
67468,0.006
67469,0.005
67470,0.009
67471,0.041
67472,0.002
67473,0.002
67474,0.031
67475,0
67476,0.001
67477,0.002
67478,0.007
67479,0.006
67480,0.006
67481,0.006
67482,0
67483,0
67484,0.005
67485,0
67486,0.03
67487,0.001
67488,0.032
67489,0
67490,0.024
67491,0.008
67492,0.001
67493,0.03
67494,0.014
67495,0.011
67496,0.002
67497,0.003
67498,0.031
67499,0.009
67500,0.022
67501,0.01
67502,0.003
67503,0.002
67504,0.004
67505,0.027
67506,0.002
67507,0.013
67508,0.032
67509,0.002
67510,0.001
67511,0
67512,0.003
67513,0.005
67514,0.01
67515,0.003
67516,0
67517,0
67518,0.009
